gender,event,medal,athlete,abb,country,grp_id,type,year,guide
Men,Club Throw F50,Gold,MILLER Stephen,GBR,United Kingdom,,Athletics,1996,
Men,Pentathlon P10,Gold,SEVOSTIANOV Sergey,RUS,Russia,,Athletics,1996,
Men,Pentathlon P11,Gold,PYCH Miroslaw,POL,Poland,,Athletics,1996,
Men,Pentathlon P12,Gold,DELESALLE Jason,CAN,Canada,,Athletics,1996,
Men,Pentathlon P42,Gold,BEYER Horst,GER,Germany,,Athletics,1996,
Men,Pentathlon P44,Gold,KOLLY Urs,SUI,Switzerland,,Athletics,1996,
Men,Pentathlon P53-57,Gold,NALIN Maurizio,ITA,Italy,,Athletics,1996,
Women,100 m T10,Gold,SANTAMARTA Purificacion,ESP,Spain,,Athletics,1996,
Women,100 m T11,Gold,MENDOZA Beatriz,ESP,Spain,,Athletics,1996,
Women,100 m T32-33,Gold,ARAI Noriko,JPN,Japan,,Athletics,1996,
Women,100 m T34-35,Gold,INNES Caroline,GBR,United Kingdom,,Athletics,1996,
Women,100 m T36-37,Gold,WEBB Katrina,AUS,Australia,,Athletics,1996,
Women,100 m T42-46,Gold,OJASTU Annely,EST,Estonia,,Athletics,1996,
Women,100 m T52,Gold,SHANNON Leann,USA,United States of America,,Athletics,1996,
Women,100 m T53,Gold,PETITCLERC Chantal,CAN,Canada,,Athletics,1996,
Women,200 m T10,Gold,SANTAMARTA Purificacion,ESP,Spain,,Athletics,1996,
Women,200 m T11,Gold,MENDOZA Beatriz,ESP,Spain,,Athletics,1996,
Women,200 m T32-33,Gold,MASTANDREA Linda,USA,United States of America,,Athletics,1996,
Women,200 m T34-37,Gold,WEBB Katrina,AUS,Australia,,Athletics,1996,
Women,200 m T42-46,Gold,WINTERS Amy,AUS,Australia,,Athletics,1996,
Women,200 m T51,Gold,SMITH Cristeen,NZL,New Zealand,,Athletics,1996,
Women,200 m T52,Gold,SHANNON Leann,USA,United States of America,,Athletics,1996,
Women,200 m T53,Gold,PETITCLERC Chantal,CAN,Canada,,Athletics,1996,
Women,200 m MH,Gold,RACKHAM Sharon,AUS,Australia,,Athletics,1996,
Women,400 m T10,Gold,SANTAMARTA Purificacion,ESP,Spain,,Athletics,1996,
Women,400 m T11,Gold,BATALOVA Rima,RUS,Russia,,Athletics,1996,
Women,400 m T51,Gold,GREUTER Ursina,SUI,Switzerland,,Athletics,1996,
Women,400 m T52,Gold,SHANNON Leann,USA,United States of America,,Athletics,1996,
Women,400 m T53,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,1996,
Women,800 m T10-11,Gold,BATALOVA Rima,RUS,Russia,,Athletics,1996,
Women,800 m T51,Gold,TANAKA Teruyo,JPN,Japan,,Athletics,1996,
Women,800 m T52,Gold,GREY Tanni,GBR,United Kingdom,,Athletics,1996,
Women,800 m T53,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,1996,
Women,1500 m T10-11,Gold,BATALOVA Rima,RUS,Russia,,Athletics,1996,
Women,1500 m T52-53,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,1996,
Women,3000 m T10-11,Gold,BATALOVA Rima,RUS,Russia,,Athletics,1996,
Women,5000 m T52-53,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,1996,
Women,10000 m T52-53,Gold,DRISCOLL Jean,USA,United States of America,,Athletics,1996,
Women,Marathon T52-53,Gold,DRISCOLL Jean,USA,United States of America,,Athletics,1996,
Women,Long Jump F10-11,Gold,AMO Magdalena,ESP,Spain,,Athletics,1996,
Women,Long Jump F34-37,Gold,GRIGALIUNIENE Aldona,LTU,Lithuania,,Athletics,1996,
Women,Long Jump F42-46,Gold,LEANTSIUK Iryna,BLR,Belarus,,Athletics,1996,
Women,Long Jump MH,Gold,LLORENS Lisa,AUS,Australia,,Athletics,1996,
Women,Shot Put F10-11,Gold,XU Hong Yan,CHN,China,,Athletics,1996,
Women,Shot Put F12,Gold,SIVAKOVA Tamara,BLR,Belarus,,Athletics,1996,
Women,Shot Put F32-33,Gold,POHL Birgit,GER,Germany,,Athletics,1996,
Women,Shot Put F41,Gold,BAUMGARDE Malda,LTU,Lithuania,,Athletics,1996,
Women,Shot Put F42-44/46,Gold,WU Hong Ping,CHN,China,,Athletics,1996,
Women,Shot Put F53-54,Gold,BUGGENHAGEN Marianne,GER,Germany,,Athletics,1996,
Women,Shot Put F55-57,Gold,OMAR Mervat,EGY,Egypt,,Athletics,1996,
Women,Discus Throw F10-11,Gold,BELISER Liiudys,CUB,Cuba,,Athletics,1996,
Women,Discus Throw F12,Gold,LYNCH Bridie,IRL,Ireland,,Athletics,1996,
Women,Discus Throw F34-35,Gold,HYMAN Ellen,USA,United States of America,,Athletics,1996,
Women,Discus Throw F41,Gold,BAUMGARDE Malda,LTU,Lithuania,,Athletics,1996,
Women,Discus Throw F42-44/46,Gold,BARRETT Jennifer,USA,United States of America,,Athletics,1996,
Women,Discus Throw F53-54,Gold,BUGGENHAGEN Marianne,GER,Germany,,Athletics,1996,
Women,Discus Throw F55-57,Gold,FELEIFAL Karima,EGY,Egypt,,Athletics,1996,
Women,Javelin F10-11,Gold,VAN BRUSSEL Marianne,BEL,Belgium,,Athletics,1996,
Women,Javelin F42-44/46,Gold,SCHERNEY Andrea,AUT,Austria,,Athletics,1996,
Women,Javelin F53-54,Gold,WILLING Martina,GER,Germany,,Athletics,1996,
Women,Javelin F55-57,Gold,ABDIN Zakia,EGY,Egypt,,Athletics,1996,
Women,Pentathlon P10-12,Gold,RUNYAN Marla,USA,United States of America,,Athletics,1996,
Men,4x100 m T10-12,Gold,NUNEZ Jorge,ESP,Spain,1.0,Athletics,1996,
Men,4x100 m T34-37,Gold,SO Wa Wai,HKG,Hong Kong,1.0,Athletics,1996,
Men,4x100 m T42-46,Gold,EVANS David,AUS,Australia,1.0,Athletics,1996,
Men,4x100 m T52-53,Gold,,GER,Germany,1.0,Athletics,1996,
Men,4x400 m T10-12,Gold,PRIETO Juan Antonio,ESP,Spain,1.0,Athletics,1996,
Men,4x400 m T52-53,Gold,ISSORAT Claude,FRA,France,1.0,Athletics,1996,
Men,100 m T11,Gold,RICCI Lorenyo,ITA,Italy,,Athletics,2000,
Men,100 m T12,Gold,LI Qiang,CHN,China,,Athletics,2000,
Men,100 m T13,Gold,MEYER Nathan,RSA,South Africa,,Athletics,2000,
Men,100 m T20,Gold,EXPOSITO Jose Antonio,ESP,Spain,,Athletics,2000,
Men,100 m T34,Gold,DAVIS Ross,USA,United States of America,,Athletics,2000,
Men,100 m T35,Gold,UPSDELL Lloyd,GBR,United Kingdom,,Athletics,2000,
Men,100 m T36,Gold,SO Wa Wai,HKG,Hong Kong,,Athletics,2000,
Men,100 m T37,Gold,ALLEK Mohamed,ALG,Algeria,,Athletics,2000,
Men,100 m T38,Gold,SULLIVAN Tim,AUS,Australia,,Athletics,2000,
Men,100 m T42,Gold,CONNOR Earle,CAN,Canada,,Athletics,2000,
Men,100 m T44,Gold,SHIRLEY Marlon,USA,United States of America,,Athletics,2000,
Men,100 m T46,Gold,MUJAJI Elliot,ZIM,Zimbabwe,,Athletics,2000,
Men,100 m T52,Gold,NITZ Paul,USA,United States of America,,Athletics,2000,
Men,100 m T53,Gold,LINDSAY John,AUS,Australia,,Athletics,2000,
Men,100 m T54,Gold,TRAPPETT Geoff,AUS,Australia,,Athletics,2000,
Men,200 m T11,Gold,SANCHEZ-GUIJO Enrique,ESP,Spain,,Athletics,2000,
Men,200 m T12,Gold,POTRA Gabriel,POR,Portugal,,Athletics,2000,
Men,200 m T13,Gold,MEYER Nathan,RSA,South Africa,,Athletics,2000,
Men,200 m T34,Gold,LACHANCE Jason,CAN,Canada,,Athletics,2000,
Men,200 m T35,Gold,UPSDELL Lloyd,GBR,United Kingdom,,Athletics,2000,
Men,200 m T36,Gold,SO Wa Wai,HKG,Hong Kong,,Athletics,2000,
Men,200 m T37,Gold,ALLEK Mohamed,ALG,Algeria,,Athletics,2000,
Men,200 m T38,Gold,SULLIVAN Tim,AUS,Australia,,Athletics,2000,
Men,200 m T42,Gold,CHRISTEN Lukas,SUI,Switzerland,,Athletics,2000,
Men,200 m T44,Gold,FULLER Neil,AUS,Australia,,Athletics,2000,
Men,200 m T46,Gold,BARC Sebastien,FRA,France,,Athletics,2000,
Men,200 m T51,Gold,DODSON Bart,USA,United States of America,,Athletics,2000,
Men,200 m T52,Gold,HERNANDEZ MONDRAGON Salvador,Mex,Mexico,,Athletics,2000,
Men,200 m T53,Gold,FAIRBANK Pierre,FRA,France,,Athletics,2000,
Men,200 m T54,Gold,KOYSUB Supachai,THA,Thailand,,Athletics,2000,
Men,400 m T11,Gold,LOPES Carlos,POR,Portugal,,Athletics,2000,
Men,400 m T12,Gold,LI Qiang,CHN,China,,Athletics,2000,
Men,400 m T13,Gold,MITCHELL Royal,USA,United States of America,,Athletics,2000,
Men,400 m T20,Gold,LOPEZ Juan,ESP,Spain,,Athletics,2000,
Men,400 m T34,Gold,MAEBA Kazuya,JPN,Japan,,Athletics,2000,
Men,400 m T36,Gold,SO Wa Wai,HKG,Hong Kong,,Athletics,2000,
Men,400 m T37,Gold,ALLEK Mohamed,ALG,Algeria,,Athletics,2000,
Men,400 m T38,Gold,SULLIVAN Tim,AUS,Australia,,Athletics,2000,
Men,400 m T44,Gold,FULLER Neil,AUS,Australia,,Athletics,2000,
Men,400 m T46,Gold,FRANCIS Heath,AUS,Australia,,Athletics,2000,
Men,400 m T51,Gold,BLATTMAN Fabian,AUS,Australia,,Athletics,2000,
Men,400 m T52,Gold,HERNANDEZ MONDRAGON Salvador,Mex,Mexico,,Athletics,2000,
Men,400 m T53,Gold,MOON Jung Hoon,KOR,South Korea,,Athletics,2000,
Men,400 m T54,Gold,ISSORAT Claude,FRA,France,,Athletics,2000,
Men,800 m T12,Gold,CARLAVILLA Cesar,ESP,Spain,,Athletics,2000,
Men,800 m T13,Gold,BOUALLEGUE Maher,TUN,Tunisia,,Athletics,2000,
Men,800 m T36,Gold,HOMPANERA Ivan,ESP,Spain,,Athletics,2000,
Men,800 m T38,Gold,PRINGLE Malcolm,RSA,South Africa,,Athletics,2000,
Men,800 m T44,Gold,ANDREWS Daniel,USA,United States of America,,Athletics,2000,
Men,800 m T46,Gold,KONE Oumar,CIV,Ivory Coast,,Athletics,2000,
Men,800 m T51,Gold,DE VIDI Alvise,ITA,Italy,,Athletics,2000,
Men,800 m T52,Gold,SMITH Greg,AUS,Australia,,Athletics,2000,
Men,800 m T53,Gold,FREI Heinz,SUI,Switzerland,,Athletics,2000,
Men,800 m T54,Gold,ADAMS Jeff,CAN,Canada,,Athletics,2000,
Men,1500 m T11,Gold,DE ALMEIDA COELHO Paulo,POR,Portugal,,Athletics,2000,
Men,1500 m T12,Gold,CARLAVILLA Cesar,ESP,Spain,,Athletics,2000,
Men,1500 m T13,Gold,BOUALLEGUE Maher,TUN,Tunisia,,Athletics,2000,
Men,1500 m T20,Gold,MITCHELL Paul,AUS,Australia,,Athletics,2000,
Men,1500 m T36,Gold,CHOI Yong Jin,KOR,South Korea,,Athletics,2000,
Men,1500 m T37,Gold,WROBEL Andrzej,POL,Poland,,Athletics,2000,
Men,1500 m T46,Gold,EVANS Robert De Friese,USA,United States of America,,Athletics,2000,
Men,1500 m T51,Gold,DE VIDI Alvise,ITA,Italy,,Athletics,2000,
Men,1500 m T52,Gold,SMITH Greg,AUS,Australia,,Athletics,2000,
Men,1500 m T54,Gold,ADAMS Jeff,CAN,Canada,,Athletics,2000,
Men,5000 m T11,Gold,WANYOIKE Henry,KEN,Kenya,,Athletics,2000,
Men,5000 m T12,Gold,THATCHER Noel,GBR,United Kingdom,,Athletics,2000,
Men,5000 m T13,Gold,BOUALLEGUE Maher,TUN,Tunisia,,Athletics,2000,
Men,5000 m T38,Gold,HOMPANERA Ivan,ESP,Spain,,Athletics,2000,
Men,5000 m T46,Gold,EVANS Robert De Friese,USA,United States of America,,Athletics,2000,
Men,5000 m T52,Gold,SMITH Greg,AUS,Australia,,Athletics,2000,
Men,5000 m T54,Gold,WAHORAM Prawat,THA,Thailand,,Athletics,2000,
Men,10000 m T11,Gold,MATTHEWS Robert,GBR,United Kingdom,,Athletics,2000,
Men,10000 m T12,Gold,BERISTAIN GUTIERREZ Moises,Mex,Mexico,,Athletics,2000,
Men,10000 m T54,Gold,WAHORAM Prawat,THA,Thailand,,Athletics,2000,
Men,Marathon T11,Gold,FERREIRA Carlos Amaral,POR,Portugal,,Athletics,2000,
Men,Marathon T12,Gold,KIKOLSKI Waldemar,POL,Poland,,Athletics,2000,
Men,Marathon T13,Gold,POMYKALOV Ildar,RUS,Russia,,Athletics,2000,
Men,Marathon T46,Gold,CONDE Javier,ESP,Spain,,Athletics,2000,
Men,Marathon T51,Gold,DE VIDI Alvise,ITA,Italy,,Athletics,2000,
Men,Marathon T52,Gold,GEREIN Clayton,CAN,Canada,,Athletics,2000,
Men,Marathon T54,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,2000,
Men,High Jump F12,Gold,SIVITSKI Ruslan,BLR,Belarus,,Athletics,2000,
Men,High Jump F20,Gold,BEN BAHRI Wissam,TUN,Tunisia,,Athletics,2000,
Men,High Jump F42,Gold,HOU Bin,CHN,China,,Athletics,2000,
Men,High Jump F46,Gold,WU Yancong,CHN,China,,Athletics,2000,
Men,Long Jump F11,Gold,BARAKAS Athanasios,GRE,Greece,,Athletics,2000,
Men,Long Jump F12,Gold,BOZZOLO Stephane,FRA,France,,Athletics,2000,
Men,Long Jump F13,Gold,CEPEDA Enrique,CUB,Cuba,,Athletics,2000,
Men,Long Jump F20,Gold,EXPOSITO Jose Antonio,ESP,Spain,,Athletics,2000,
Men,Long Jump F37,Gold,HAMDI Fares,TUN,Tunisia,,Athletics,2000,
Men,Long Jump F42,Gold,CHRISTEN Lukas,SUI,Switzerland,,Athletics,2000,
Men,Long Jump F44,Gold,KOLLY Urs,SUI,Switzerland,,Athletics,2000,
Men,Long Jump F46,Gold,ZHANG Hongwei,CHN,China,,Athletics,2000,
Men,Triple Jump F11,Gold,RODRIGUEZ Jose Manuel,ESP,Spain,,Athletics,2000,
Men,Triple Jump F12,Gold,HUANG Wentao,CHN,China,,Athletics,2000,
Men,Triple Jump F46,Gold,ZHANG Hongwei,CHN,China,,Athletics,2000,
Men,Shot Put F11,Gold,CASINOS SIERRA David,ESP,Spain,,Athletics,2000,
Men,Shot Put F12,Gold,SHORT Russell,AUS,Australia,,Athletics,2000,
Men,Shot Put F13,Gold,SUN Haitao,CHN,China,,Athletics,2000,
Men,Shot Put F20,Gold,KACZMAREK Krzysztof,POL,Poland,,Athletics,2000,
Men,Shot Put F33,Gold,MUSIL Roman,CZE,Czechia,,Athletics,2000,
Men,Shot Put F35,Gold,CIBONE Thierry,FRA,France,,Athletics,2000,
Men,Shot Put F36,Gold,DUBIN Wolfgang,AUT,Austria,,Athletics,2000,
Men,Shot Put F37,Gold,VAN DER MERWE Gert,RSA,South Africa,,Athletics,2000,
Men,Shot Put F42,Gold,LOMBAARD Fanie,RSA,South Africa,,Athletics,2000,
Men,Shot Put F44,Gold,HALAGAHU Lutovico,FRA,France,,Athletics,2000,
Men,Shot Put F52,Gold,MODABBER RAZ Ghader,IRI,Iran,,Athletics,2000,
Men,Shot Put F53,Gold,MARTIN Peter,NZL,New Zealand,,Athletics,2000,
Men,Shot Put F54,Gold,NOURAFSHAN Mokhtar,IRI,Iran,,Athletics,2000,
Men,Shot Put F55,Gold,ANARGYROU Stefanos,GRE,Greece,,Athletics,2000,
Men,Shot Put F56,Gold,SMORSZCZEWSKI Krzysztof,POL,Poland,,Athletics,2000,
Men,Shot Put F57,Gold,LOUWRENS Michael,RSA,South Africa,,Athletics,2000,
Men,Shot Put F58,Gold,MAHMOUD ALLAM Ibrahim,EGY,Egypt,,Athletics,2000,
Men,Discus Throw F11,Gold,FIDALGO Alfonso,ESP,Spain,,Athletics,2000,
Men,Discus Throw F12,Gold,SHORT Russell,AUS,Australia,,Athletics,2000,
Men,Discus Throw F13,Gold,YASYNOVYY Oleksandr,UKR,Ukraine,,Athletics,2000,
Men,Discus Throw F33,Gold,MARTIN Christopher,GBR,United Kingdom,,Athletics,2000,
Men,Discus Throw F34,Gold,EATON Stephen,AUS,Australia,,Athletics,2000,
Men,Discus Throw F35,Gold,CIBONE Thierry,FRA,France,,Athletics,2000,
Men,Discus Throw F36,Gold,KUBALA Milan,CZE,Czechia,,Athletics,2000,
Men,Discus Throw F37,Gold,CHYRA Robert,POL,Poland,,Athletics,2000,
Men,Discus Throw F38,Gold,SHAW James,CAN,Canada,,Athletics,2000,
Men,Discus Throw F42,Gold,LOMBAARD Fanie,RSA,South Africa,,Athletics,2000,
Men,Discus Throw F44,Gold,BROWN Shawn,USA,United States of America,,Athletics,2000,
Men,Discus Throw F51,Gold,LEAHY Tom,IRL,Ireland,,Athletics,2000,
Men,Discus Throw F52,Gold,MODABBER RAZ Ghader,IRI,Iran,,Athletics,2000,
Men,Discus Throw F53,Gold,JOKAR Abdolreza,IRI,Iran,,Athletics,2000,
Men,Discus Throw F54,Gold,NOURAFSHAN Mokhtar,IRI,Iran,,Athletics,2000,
Men,Discus Throw F55,Gold,NEMEC Martin,CZE,Czechia,,Athletics,2000,
Men,Discus Throw F56,Gold,SADEGHIMEHRYAR Mohammad,IRI,Iran,,Athletics,2000,
Men,Discus Throw F57,Gold,KHOSRAVINIA Aref,IRI,Iran,,Athletics,2000,
Men,Discus Throw F58,Gold,ELATAR Mahmoud,EGY,Egypt,,Athletics,2000,
Men,Javelin F11,Gold,HEGEHOLZ Siegmund,GER,Germany,,Athletics,2000,
Men,Javelin F12,Gold,PYCH Miroslaw,POL,Poland,,Athletics,2000,
Men,Javelin F13,Gold,CHIANG Chih Chung,TPE,Taiwan,,Athletics,2000,
Men,Javelin F20,Gold,FLAVEL Anton,AUS,Australia,,Athletics,2000,
Men,Javelin F33,Gold,MUSIL Roman,CZE,Czechia,,Athletics,2000,
Men,Javelin F35,Gold,CIBONE Thierry,FRA,France,,Athletics,2000,
Men,Javelin F37,Gold,CHURCHILL Kenneth,GBR,United Kingdom,,Athletics,2000,
Men,Javelin F42,Gold,MATHIASEN Jakob,DEN,Denmark,,Athletics,2000,
Men,Javelin F44,Gold,DOWALL John,NZL,New Zealand,,Athletics,2000,
Men,Javelin F46,Gold,SOLBRIG Sven,GER,Germany,,Athletics,2000,
Men,Javelin F52,Gold,MACCALMAN David,NZL,New Zealand,,Athletics,2000,
Men,Javelin F53,Gold,PAZ VELAQUEZ Adrian,Mex,Mexico,,Athletics,2000,
Men,Javelin F54,Gold,AZMOODEH Avaz,IRI,Iran,,Athletics,2000,
Men,Javelin F55,Gold,BRADAL Thomas,DEN,Denmark,,Athletics,2000,
Men,Javelin F56,Gold,NIELSEN Rene,DEN,Denmark,,Athletics,2000,
Men,Javelin F57,Gold,MIRZAEI JABERI Mohammad Reza,IRI,Iran,,Athletics,2000,
Men,Javelin F58,Gold,ELATAR Mahmoud,EGY,Egypt,,Athletics,2000,
Men,Club Throw F51,Gold,MILLER Stephen,GBR,United Kingdom,,Athletics,2000,
Men,Pentathlon P11,Gold,SEVOSTIANOV Sergey,RUS,Russia,,Athletics,2000,
Men,Pentathlon P12,Gold,PYCH Miroslaw,POL,Poland,,Athletics,2000,
Men,Pentathlon P13,Gold,VAN RAEFELGHEM Kurt,BEL,Belgium,,Athletics,2000,
Men,Pentathlon P42,Gold,LOMBAARD Fanie,RSA,South Africa,,Athletics,2000,
Men,Pentathlon P44,Gold,KOLLY Urs,SUI,Switzerland,,Athletics,2000,
Men,Pentathlon P53,Gold,MACCALMAN David,NZL,New Zealand,,Athletics,2000,
Men,Pentathlon P58,Gold,GHRIBI Ali,TUN,Tunisia,,Athletics,2000,
Women,100 m T12,Gold,SANTOS Adria Rocha,BRA,Brazil,,Athletics,2000,
Women,100 m T20,Gold,KLEEMANN Malgorzata,POL,Poland,,Athletics,2000,
Women,100 m T34,Gold,ARAI Noriko,JPN,Japan,,Athletics,2000,
Women,100 m T36,Gold,ROBSON Hazel,GBR,United Kingdom,,Athletics,2000,
Women,100 m T37,Gold,MCINTOSH Lisa,AUS,Australia,,Athletics,2000,
Women,100 m T38,Gold,QUINN Alison,AUS,Australia,,Athletics,2000,
Women,100 m T44,Gold,COWART Shea,USA,United States of America,,Athletics,2000,
Women,100 m T46,Gold,WINTERS Amy,AUS,Australia,,Athletics,2000,
Women,100 m T52,Gold,GREUTER Ursina,SUI,Switzerland,,Athletics,2000,
Women,100 m T53,Gold,GREY-THOMPSON Tanni,GBR,United Kingdom,,Athletics,2000,
Women,100 m T54,Gold,BECERRA Cheri,USA,United States of America,,Athletics,2000,
Women,200 m T11,Gold,SANTOS Adria Rocha,BRA,Brazil,,Athletics,2000,
Women,200 m T12,Gold,SHULIAKOUSKAYA Volha,BLR,Belarus,,Athletics,2000,
Women,200 m T20,Gold,LLORENS Lisa,AUS,Australia,,Athletics,2000,
Women,200 m T34,Gold,BRENNAN Deborah,GBR,United Kingdom,,Athletics,2000,
Women,200 m T36,Gold,INNES Caroline,GBR,United Kingdom,,Athletics,2000,
Women,200 m T38,Gold,MCINTOSH Lisa,AUS,Australia,,Athletics,2000,
Women,200 m T44,Gold,COWART Shea,USA,United States of America,,Athletics,2000,
Women,200 m T46,Gold,WINTERS Amy,AUS,Australia,,Athletics,2000,
Women,200 m T52,Gold,FRANKS Lisa,CAN,Canada,,Athletics,2000,
Women,200 m T53,Gold,GREY-THOMPSON Tanni,GBR,United Kingdom,,Athletics,2000,
Women,200 m T54,Gold,PETITCLERC Chantal,CAN,Canada,,Athletics,2000,
Women,400 m T11,Gold,SANTAMARTA Purificacion,ESP,Spain,,Athletics,2000,
Women,400 m T34,Gold,FELDMAN Rebecca,AUS,Australia,,Athletics,2000,
Women,400 m T36,Gold,INNES Caroline,GBR,United Kingdom,,Athletics,2000,
Women,400 m T38,Gold,MCINTOSH Lisa,AUS,Australia,,Athletics,2000,
Women,400 m T46,Gold,VASSILIEVA Lioubov,RUS,Russia,,Athletics,2000,
Women,400 m T52,Gold,FRANKS Lisa,CAN,Canada,,Athletics,2000,
Women,400 m T53,Gold,GREY-THOMPSON Tanni,GBR,United Kingdom,,Athletics,2000,
Women,400 m T54,Gold,BECERRA Cheri,USA,United States of America,,Athletics,2000,
Women,800 m T12,Gold,BATALOVA Rima,RUS,Russia,,Athletics,2000,
Women,800 m T20,Gold,BIEGANOWSKA Barbara,POL,Poland,,Athletics,2000,
Women,800 m T52,Gold,FRANKS Lisa,CAN,Canada,,Athletics,2000,
Women,800 m T53,Gold,GREY-THOMPSON Tanni,GBR,United Kingdom,,Athletics,2000,
Women,800 m T54,Gold,PETITCLERC Chantal,CAN,Canada,,Athletics,2000,
Women,1500 m T12,Gold,BATALOVA Rima,RUS,Russia,,Athletics,2000,
Women,1500 m T52,Gold,FRANKS Lisa,CAN,Canada,,Athletics,2000,
Women,1500 m T54,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,2000,
Women,5000 m T12,Gold,BATALOVA Rima,RUS,Russia,,Athletics,2000,
Women,5000 m T54,Gold,SAUVAGE Louise,AUS,Australia,,Athletics,2000,
Women,Marathon T54,Gold,DRISCOLL Jean,USA,United States of America,,Athletics,2000,
Women,High Jump F20,Gold,LLORENS Lisa,AUS,Australia,,Athletics,2000,
Women,Long Jump F12,Gold,LAZARO Rosalia,ESP,Spain,,Athletics,2000,
Women,Long Jump F20,Gold,LLORENS Lisa,AUS,Australia,,Athletics,2000,
Women,Long Jump F46,Gold,BADER-BILLE Catherine,GER,Germany,,Athletics,2000,
Women,Shot Put F12,Gold,WILLIS-ROBERTS Jodi,AUS,Australia,,Athletics,2000,
Women,Shot Put F20,Gold,DURSKA Ewa,POL,Poland,,Athletics,2000,
Women,Shot Put F33-34,Gold,ALA AHO Tiina,FIN,Finland,,Athletics,2000,
Women,Shot Put F37,Gold,BRADSHAW Joanne,AUS,Australia,,Athletics,2000,
Women,Shot Put F44,Gold,DAAMEN Michaela,GER,Germany,,Athletics,2000,
Women,Shot Put F46,Gold,JAENICKE Britta,GER,Germany,,Athletics,2000,
Women,Shot Put F52-54,Gold,REDDIN Sally,GBR,United Kingdom,,Athletics,2000,
Women,Shot Put F55,Gold,BUGGENHAGEN Marianne,GER,Germany,,Athletics,2000,
Women,Shot Put F57,Gold,KOLEVA Ivanka,BUL,Bulgaria,,Athletics,2000,
Women,Shot Put F58,Gold,SANTOS FERREIRA Roseane,BRA,Brazil,,Athletics,2000,
Women,Discus Throw F12,Gold,XU Hong Yan,CHN,China,,Athletics,2000,
Women,Discus Throw F13,Gold,MASSO Liudys,CUB,Cuba,,Athletics,2000,
Women,Discus Throw F33-34,Gold,POHL Birgit,GER,Germany,,Athletics,2000,
Women,Discus Throw F37,Gold,BOSKER Christelle,RSA,South Africa,,Athletics,2000,
Women,Discus Throw F46,Gold,WU Hong Ping,CHN,China,,Athletics,2000,
Women,Discus Throw F51-54,Gold,KNIEZKOVA Martina,CZE,Czechia,,Athletics,2000,
Women,Discus Throw F58,Gold,SANTOS FERREIRA Roseane,BRA,Brazil,,Athletics,2000,
Women,Javelin F20,Gold,TIIK Sirly,EST,Estonia,,Athletics,2000,
Women,Javelin F37,Gold,BOSKER Christelle,RSA,South Africa,,Athletics,2000,
Women,Javelin F44,Gold,YAO Juan,CHN,China,,Athletics,2000,
Women,Javelin F46,Gold,GOUDKOVA Natalia,RUS,Russia,,Athletics,2000,
Women,Javelin F52-54,Gold,SITU Ntombizanele,RSA,South Africa,,Athletics,2000,
Women,Javelin F58,Gold,NZURUIKE Edith,NGR,Nigeria,,Athletics,2000,
Women,Pentathlon P13,Gold,SEMENOVA Olga,RUS,Russia,,Athletics,2000,
Men,4x100 m T13,Gold,RICCI Lorenzo,ITA,Italy,1.0,Athletics,2000,
Men,4x100 m T38,Gold,SULLIVAN Tim,AUS,Australia,1.0,Athletics,2000,
Men,4x100 m T46,Gold,FRANCIS Heath,AUS,Australia,1.0,Athletics,2000,
Men,4x100 m T54,Gold,INTASEN Sopa,THA,Thailand,1.0,Athletics,2000,
Men,4x400 m T13,Gold,LOPES Carlos,POR,Portugal,1.0,Athletics,2000,
Men,4x400 m T38,Gold,SULLIVAN Tim,AUS,Australia,1.0,Athletics,2000,
Men,4x400 m T46,Gold,FRANCIS Heath,AUS,Australia,1.0,Athletics,2000,
Men,4x400 m T54,Gold,JEANNOT Joel,FRA,France,1.0,Athletics,2000,
Men,100 m T11,Gold,SAYOVO Jose Armando,ANG,Angola,,Athletics,2004,
Men,100 m T12,Gold,ADESOJI Adekundo A.,NGR,Nigeria,,Athletics,2004,
Men,100 m T13,Gold,MITCHELL Royal,USA,United States of America,,Athletics,2004,
Men,100 m T35,Gold,MOKGALAGADI Teboho,RSA,South Africa,,Athletics,2004,
Men,100 m T36,Gold,ZHYLTSOV Andriy,UKR,Ukraine,,Athletics,2004,
Men,100 m T37,Gold,CHEN Yang,CHN,China,,Athletics,2004,
Men,100 m T38,Gold,SULLIVAN Tim,AUS,Australia,,Athletics,2004,
Men,100 m T42,Gold,CZYZ Wojtek,GER,Germany,,Athletics,2004,
Men,100 m T44,Gold,SHIRLEY Marlon,USA,United States of America,,Athletics,2004,
Men,100 m T46,Gold,MUJAJI Elliot,ZIM,Zimbabwe,,Athletics,2004,
Men,100 m T52,Gold,HERNANDEZ MONDRAGON Salvador,Mex,Mexico,,Athletics,2004,
Men,100 m T53,Gold,HONG Sukman,KOR,South Korea,,Athletics,2004,
Men,100 m T54,Gold,TAHTI Leo Pekka,FIN,Finland,,Athletics,2004,
Men,200 m T11,Gold,SAYOVO Jose Armando,ANG,Angola,,Athletics,2004,
